sentence	label   posb    pose
[CLS] some of the  [0b] workers [0e]  ignore me and talk to the female customers , other times , they 've skipped my  [1b] order [1e]  . [SEP]	0	24	26
[CLS] the  [0b] specials [0e]  are usually quite good too . [SEP]	2	2	4
[CLS] they 've the best  [0b] desserts [0e]  and  [1b] mixed drinks [1e]  as well as  [2b] snack foods [2e]  . [SEP]	2	6	9
[CLS] they 've the best  [0b] desserts [0e]  and  [1b] mixed drinks [1e]  as well as  [2b] snack foods [2e]  . [SEP]	2	11	14
[CLS] they 've the best  [0b] desserts [0e]  and  [1b] mixed drinks [1e]  as well as  [2b] snack foods [2e]  . [SEP]	2	18	21
[CLS] try the  [0b] chocolate mud cake (warmed) [0e]  with 2 scoops of dulce de leche gelato . [SEP]	2	3	10
[CLS] try the chocolate mud cake -lrb- warmed -rrb- with 2 scoops of  [0b] dulce de leche gelato [0e]  . [SEP]	2	20	28
[CLS] really cool  [0b] stauff [0e]  inside . [SEP]	2	3	7
[CLS] while the new restaurant still features much of the same  [0b] classical furniture [0e]  that made tiffin so attractive , the  [1b] menu [1e]  has been overhauled . [SEP]	2	11	14
[CLS] while the new restaurant still features much of the same  [0b] classical furniture [0e]  that made tiffin so attractive , the  [1b] menu [1e]  has been overhauled . [SEP]	0	23	25
[CLS] the best  [0b] burger [0e]  i have had in the village . [SEP]	2	3	5
[CLS] we visited orsay during ny restaurant week and tried their $ 35  [0b] menu [0e]  . [SEP]	1	14	16
[CLS] i would have gotten some  [0b] cole slaw [0e]  and a  [1b] knish [1e]  if my stomach had more space . [SEP]	1	6	10
[CLS] i would have gotten some  [0b] cole slaw [0e]  and a  [1b] knish [1e]  if my stomach had more space . [SEP]	1	13	16
[CLS] three of us arrived for  [0b] dinner [0e]  about 5:30 on a week night without  [1b] reservations [1e]  . [SEP]	1	6	8
[CLS] three of us arrived for  [0b] dinner [0e]  about 5:30 on a week night without  [1b] reservations [1e]  . [SEP]	1	18	20
[CLS] the  [0b] blond wood decor [0e]  is very soothing , the premium  [1b] sake [1e]  is excellent and the  [2b] service [2e]  is great . [SEP]	2	2	6
[CLS] the  [0b] blond wood decor [0e]  is very soothing , the premium  [1b] sake [1e]  is excellent and the  [2b] service [2e]  is great . [SEP]	2	13	15
[CLS] the  [0b] blond wood decor [0e]  is very soothing , the premium  [1b] sake [1e]  is excellent and the  [2b] service [2e]  is great . [SEP]	2	20	22
[CLS] your  [0b] money [0e]  could easily be better spent elsewhere -lrb- anywhere -rrb- . [SEP]	1	2	4
[CLS] only drawback - they wo n't toast your  [0b]  [2b] bagel [2e]  [0e]  , and they do n't make  [1b] eggs [1e]  for the bagel . [SEP]	0	13	16
[CLS] only drawback - they wo n't toast your  [0b]  [2b] bagel [2e]  [0e]  , and they do n't make  [1b] eggs [1e]  for the bagel . [SEP]	0	26	28
[CLS] only drawback - they wo n't toast your  [0b]  [2b] bagel [2e]  [0e]  , and they do n't make  [1b] eggs [1e]  for the bagel . [SEP]	0	13	16
[CLS] as always we had a great  [0b] glass of wine [0e]  while we waited . [SEP]	2	7	11
[CLS] the  [0b] wait staff [0e]  is pleasant , fun , and for the most part gorgeous -lrb- in the wonderful aesthetic beautification way , not in that she's-way-cuter-than-me-that-b@#$* way -rrb- . [SEP]	2	2	5
[CLS] of course this  [0b] atmosphere [0e]  is lacking , but what do you expect from a 24 hour  [1b] bagel [1e]  place anyways ? [SEP]	0	4	6
[CLS] of course this  [0b] atmosphere [0e]  is lacking , but what do you expect from a 24 hour  [1b] bagel [1e]  place anyways ? [SEP]	1	19	22
[CLS]   [0b] service [0e]  was very good and warm . [SEP]	2	1	3
[CLS] for  [2b] dinner [2e]  i had the  [0b] chicken tikka-masala [0e]  and some  [1b] garlic naan [1e]  . [SEP]	1	8	15
[CLS] for  [2b] dinner [2e]  i had the  [0b] chicken tikka-masala [0e]  and some  [1b] garlic naan [1e]  . [SEP]	1	18	22
[CLS] for  [2b] dinner [2e]  i had the  [0b] chicken tikka-masala [0e]  and some  [1b] garlic naan [1e]  . [SEP]	1	2	4
[CLS] cornelia street looks like a broadway set for west side story and the inside of po is so cool quaint you really ca n't top the  [1b] setting [1e]  for a romantic  [0b] dinner [0e]  in nyc . [SEP]	2	37	39
[CLS] cornelia street looks like a broadway set for west side story and the inside of po is so cool quaint you really ca n't top the  [1b] setting [1e]  for a romantic  [0b] dinner [0e]  in nyc . [SEP]	2	31	33
[CLS]   [0b] food [0e]  was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when i went . [SEP]	2	1	3
[CLS] food was good and the  [0b] view [0e]  of the new york city skiline was terrific even on a foggy rainy day like that of when i went . [SEP]	2	6	8
[CLS] the  [0b] food [0e]  is nothing like its  [1b] menu description [1e]  . [SEP]	0	2	4
[CLS] the  [0b] food [0e]  is nothing like its  [1b] menu description [1e]  . [SEP]	0	9	12
[CLS] try the  [0b] pad se-ew [0e]  or  [1b] chicken with cashew nuts [1e]  for a memorable and repeatable experience . [SEP]	2	3	9
[CLS] try the  [0b] pad se-ew [0e]  or  [1b] chicken with cashew nuts [1e]  for a memorable and repeatable experience . [SEP]	2	11	17
[CLS] it 's just o.k.  [0b] pizza [0e]  . [SEP]	1	9	11
[CLS] the  [0b] food [0e]  is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , i thought it was just annoying . [SEP]	1	2	4
[CLS] the  [0b] service [0e]  was a bit slow , but they were very friendly . [SEP]	0	2	4
[CLS] leon is an east village gem : casual but hip , with well prepared basic  [2b] french bistro fare [2e]  , good  [0b] specials [0e]  , a warm and lively  [1b] atmosphere [1e]  . [SEP]	2	24	26
[CLS] leon is an east village gem : casual but hip , with well prepared basic  [2b] french bistro fare [2e]  , good  [0b] specials [0e]  , a warm and lively  [1b] atmosphere [1e]  . [SEP]	2	32	34
[CLS] leon is an east village gem : casual but hip , with well prepared basic  [2b] french bistro fare [2e]  , good  [0b] specials [0e]  , a warm and lively  [1b] atmosphere [1e]  . [SEP]	2	16	21
[CLS] the  [0b] food [0e]  is above average for midtown and sligtly better than some of the other heartland breweries in the city . [SEP]	2	2	4
[CLS] thius is a must for anyone who loves  [0b] shabu-shabu [0e]  . [SEP]	2	10	16
[CLS] the  [0b] food [0e]  was absolutely horrible ! [SEP]	0	2	4
[CLS] similar to other indian restaurants , they use the  [0b] dinner special [0e]  to attract customers at the door . [SEP]	1	10	13
[CLS] the people with ca [1e] rts of  [0b] food [0e]  do n't understand you because they do n't speak english , their job is to give you the delicious food you point at . [SEP [1b] ]	2	9	11
[CLS] the people with ca [1e] rts of  [0b] food [0e]  do n't understand you because they do n't speak english , their job is to give you the delicious food you point at . [SEP [1b] ]	0	42	5
[CLS] the  [0b] crackling calamari salad [0e]  , which is usually a cheap disaster at many restaurants , is crispy and lightly dressed . [SEP]	2	2	9
[CLS] not the greatest  [0b] sushi place [0e]  , but excellent for a $ 19.95 all you can eat . [SEP]	0	4	8
[CLS] shockingly easy to throw a  [0b] group dinner [0e]  here : simple contract , deposit only to hold the date the entire 2nd fl mezz for our grp of 20 . [SEP]	1	7	10
[CLS] the  [0b] thai ice tea [0e]  was amazingly smooth and yummy ! [SEP]	2	2	6
[CLS] we 've never had any problems with the  [0b] staff [0e]  but maybe we 've been lucky ? [SEP]	2	10	12
[CLS]   [0b] drinks [0e]  way over priced . [SEP]	0	1	3
[CLS] drinks way over  [0b] priced [0e]  . [SEP]	0	4	6
[CLS] the main downside to the place is the nazi-like  [1b] guy [1e]  running it who constantly complains about the  [0b] noise level [0e]  . [SEP]	0	24	27
[CLS] the main downside to the place is the nazi-like  [1b] guy [1e]  running it who constantly complains about the  [0b] noise level [0e]  . [SEP]	0	13	15
[CLS] what i did n't like was how the  [0b] food [0e]  came right after it was ordered . [SEP]	0	11	13
[CLS] moderate  [0b] prices [0e]  . [SEP]	1	2	4
[CLS] i think i 've had some the best  [0b] meals [0e]  of my life at minnow . [SEP]	2	10	12
[CLS] most importantly ,  [0b] food [0e]  is excellent . [SEP]	2	4	6
[CLS] great  [0b] roofdeck [0e]  , nice group of 30 somethings , but no  [1b] music [1e]  , kind of quiet . [SEP]	2	2	5
[CLS] great  [0b] roofdeck [0e]  , nice group of 30 somethings , but no  [1b] music [1e]  , kind of quiet . [SEP]	0	16	18
[CLS] the best part of the experience was knowing that the  [0b] manager [0e]  -lrb- a bubbly , friendly young woman with a great smile -rrb- truly cared about how we were doing . [SEP]	2	11	13
[CLS] however ,  [0b] service [0e]  was as plain as  [1b] sesame crusted salmon [1e]  i had . [SEP]	1	3	5
[CLS] however ,  [0b] service [0e]  was as plain as  [1b] sesame crusted salmon [1e]  i had . [SEP]	1	10	15
[CLS] it 's great to go for a quick  [0b] lunch [0e]  either alone or with a friend . [SEP]	2	10	12
[CLS] the  [0b] food [0e]  was mediocre at best but it was the horrible  [1b] service [1e]  that made me vow never to go back . [SEP]	1	2	4
[CLS] the  [0b] food [0e]  was mediocre at best but it was the horrible  [1b] service [1e]  that made me vow never to go back . [SEP]	0	16	18
[CLS] so some of the reviews here are accurate about the  [0b] crowd [0e]  and  [1b] noise [1e]  . [SEP]	0	11	13
[CLS] so some of the reviews here are accurate about the  [0b] crowd [0e]  and  [1b] noise [1e]  . [SEP]	0	15	17
[CLS] you get what you pay for and with that logic in mind , spice is a great place to grab some cheap  [0b] eats [0e]  and  [1b] drinks [1e]  in a beautiful  [2b] setting [2e]  . [SEP]	2	23	25
[CLS] you get what you pay for and with that logic in mind , spice is a great place to grab some cheap  [0b] eats [0e]  and  [1b] drinks [1e]  in a beautiful  [2b] setting [2e]  . [SEP]	2	27	29
[CLS] you get what you pay for and with that logic in mind , spice is a great place to grab some cheap  [0b] eats [0e]  and  [1b] drinks [1e]  in a beautiful  [2b] setting [2e]  . [SEP]	2	33	35
[CLS] the  [0b] service [0e]  was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be  [1b] served [1e]  . [SEP]	0	2	4
[CLS] the  [0b] service [0e]  was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be  [1b] served [1e]  . [SEP]	0	30	32
[CLS] other than being a little crowded and a bit overpriced , the  [0b] atmosphere [0e]  is filled with energy -lrb- and the beautiful  [1b] people [1e]  of course -rrb- and the  [2b] food [2e]  was surprising good ! [SEP]	2	16	18
[CLS] other than being a little crowded and a bit overpriced , the  [0b] atmosphere [0e]  is filled with energy -lrb- and the beautiful  [1b] people [1e]  of course -rrb- and the  [2b] food [2e]  was surprising good ! [SEP]	2	30	32
[CLS] other than being a little crowded and a bit overpriced , the  [0b] atmosphere [0e]  is filled with energy -lrb- and the beautiful  [1b] people [1e]  of course -rrb- and the  [2b] food [2e]  was surprising good ! [SEP]	2	41	43
[CLS] we only ordered  [0b] desserts [0e]  and  [1b] drinks [1e]  , but no refills were offered . [SEP]	1	4	7
[CLS] we only ordered  [0b] desserts [0e]  and  [1b] drinks [1e]  , but no refills were offered . [SEP]	1	9	11
[CLS] i have been here a few times for  [0b] dinner [0e]  , once for  [1b] brunch [1e]  and twice for  [2b] lunch [2e]  . [SEP]	1	9	11
[CLS] i have been here a few times for  [0b] dinner [0e]  , once for  [1b] brunch [1e]  and twice for  [2b] lunch [2e]  . [SEP]	1	15	19
[CLS] i have been here a few times for  [0b] dinner [0e]  , once for  [1b] brunch [1e]  and twice for  [2b] lunch [2e]  . [SEP]	1	23	25
[CLS] the real kicker of the  [0b] menu [0e]  , however , is the  [1b] beef cubes [1e]  or the  [2b] chicken with chili and lemon grass [2e]  . [SEP]	1	6	8
[CLS] the real kicker of the  [0b] menu [0e]  , however , is the  [1b] beef cubes [1e]  or the  [2b] chicken with chili and lemon grass [2e]  . [SEP]	2	14	18
[CLS] the real kicker of the  [0b] menu [0e]  , however , is the  [1b] beef cubes [1e]  or the  [2b] chicken with chili and lemon grass [2e]  . [SEP]	2	21	28
[CLS] the  [0b] music [0e]  is the best among all the indian restaurants i have visited . [SEP]	2	2	4
[CLS] the  [0b] bread [0e]  and  [1b] lamb chops [1e]  i had before the  [2b] meal [2e]  were quite good , however . [SEP]	2	2	4
[CLS] the  [0b] bread [0e]  and  [1b] lamb chops [1e]  i had before the  [2b] meal [2e]  were quite good , however . [SEP]	2	6	10
[CLS] the  [0b] bread [0e]  and  [1b] lamb chops [1e]  i had before the  [2b] meal [2e]  were quite good , however . [SEP]	1	15	17
[CLS] rao 's has the best  [0b] service [0e]  and  [1b] atmosphere [1e]  in nyc . [SEP]	2	7	9
[CLS] rao 's has the best  [0b] service [0e]  and  [1b] atmosphere [1e]  in nyc . [SEP]	2	11	13
[CLS] instead ordered an ice cold  [0b] beer [0e]  which to me works with indian . [SEP]	2	6	8
[CLS] they never brought us complimentary  [0b] noodles [0e]  , ignored repeated requests for  [1b] sugar [1e]  , and threw our  [2b] dishes [2e]  on the table . [SEP]	0	7	9
[CLS] they never brought us complimentary  [0b] noodles [0e]  , ignored repeated requests for  [1b] sugar [1e]  , and threw our  [2b] dishes [2e]  on the table . [SEP]	0	15	17
[CLS] they never brought us complimentary  [0b] noodles [0e]  , ignored repeated requests for  [1b] sugar [1e]  , and threw our  [2b] dishes [2e]  on the table . [SEP]	0	22	24
[CLS] one of the best  [0b] chicken tikka masala [0e]  . [SEP]	2	5	11
[CLS] excellent  [0b] dumplings [0e]  served amid clean , chic  [1b] decor [1e]  . [SEP]	2	2	5
[CLS] excellent  [0b] dumplings [0e]  served amid clean , chic  [1b] decor [1e]  . [SEP]	2	12	14
[CLS] the  [0b] kitchen [0e]  however , is almost always slow . [SEP]	0	2	4
[CLS] the  [0b] corned beef [0e]  and  [1b] pastrami [1e]  are excellent , much less fatty than those big tourist places around times square . [SEP]	2	2	6
[CLS] the  [0b] corned beef [0e]  and  [1b] pastrami [1e]  are excellent , much less fatty than those big tourist places around times square . [SEP]	2	8	12
[CLS] cute  [1b] place [1e]  , nice  [0b] wait staff [0e]  but would never go there again . [SEP]	2	7	10
[CLS] cute  [1b] place [1e]  , nice  [0b] wait staff [0e]  but would never go there again . [SEP]	2	2	4
[CLS] also , the  [0b] hostess [0e]  called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected , but a truly above and beyond thing to do ... [SEP]	2	4	6
[CLS]   [0b] people [0e]  are rude bit again it 's new york ! [SEP]	0	1	3
[CLS] the  [0b] plain slice [0e]  is great and if you get  [1b] toppings [1e]  , the whole slice is topped with them , not sparsely sprinkled on like some places . [SEP]	2	2	5
[CLS] the  [0b] plain slice [0e]  is great and if you get  [1b] toppings [1e]  , the whole slice is topped with them , not sparsely sprinkled on like some places . [SEP]	2	12	15
[CLS]   [0b] service [0e]  was also horrible and the ambience is not that great . [SEP]	0	1	3
[CLS] service was also horrible and the  [0b] ambience [0e]  is not that great . [SEP]	0	7	11
[CLS]   [0b] service [0e]  is great , takeout is good too . [SEP]	2	1	3
[CLS] service is great ,  [0b] takeout [0e]  is good too . [SEP]	2	5	8
[CLS] the  [0b] pizza [0e]  is overpriced and soggy . [SEP]	0	2	4
[CLS] everything is excellent , the  [0b] menu [0e]  is quite extensive , and you eat with a  [1b] view [1e]  on both sides of the city . [SEP]	2	6	8
[CLS] everything is excellent , the  [0b] menu [0e]  is quite extensive , and you eat with a  [1b] view [1e]  on both sides of the city . [SEP]	2	18	20
[CLS] for the  [0b] quality of food [0e]  , a little too expensive . [SEP]	0	3	7
[CLS] here 's to the fake  [0b] fish tanks [0e]  too ... [SEP]	0	7	10
[CLS] i 've never had bad  [0b] service [0e]  and the  [1b] fish [1e]  is fresh and delicious . [SEP]	2	7	9
[CLS] i 've never had bad  [0b] service [0e]  and the  [1b] fish [1e]  is fresh and delicious . [SEP]	2	12	14
[CLS] the first time i went , and was completely taken by the  [0b] live jazz band [0e]  and  [1b] atmosphere [1e]  , i ordered the  [2b] lobster cobb salad [2e]  . [SEP]	2	13	17
[CLS] the first time i went , and was completely taken by the  [0b] live jazz band [0e]  and  [1b] atmosphere [1e]  , i ordered the  [2b] lobster cobb salad [2e]  . [SEP]	2	19	21
[CLS] the first time i went , and was completely taken by the  [0b] live jazz band [0e]  and  [1b] atmosphere [1e]  , i ordered the  [2b] lobster cobb salad [2e]  . [SEP]	1	26	30
[CLS] we decided to eat in  [0b] tea room [0e]  which was small and cute . [SEP]	2	6	9
[CLS] what an amazing  [0b] meal [0e]  and experience ! [SEP]	2	4	6
[CLS] unique  [0b] apppetizers [0e]  . [SEP]	2	2	7
[CLS] the  [0b] staff [0e]  has always been attentive and kind , and i 've always been amazed at how they 've handled all the various different group sizes that come in . [SEP]	2	2	4
[CLS] it is the best deal in town for a monday night  [0b] dinner [0e]  at a fine restaurant . [SEP]	2	12	14
[CLS] also , the  [0b] sandwiches [0e]  -lrb- nearing $ 7 -rrb- did n't come with anything like  [1b] chips [1e]  or a  [2b] side [2e]  . [SEP]	0	4	6
[CLS] also , the  [0b] sandwiches [0e]  -lrb- nearing $ 7 -rrb- did n't come with anything like  [1b] chips [1e]  or a  [2b] side [2e]  . [SEP]	1	26	28
[CLS] also , the  [0b] sandwiches [0e]  -lrb- nearing $ 7 -rrb- did n't come with anything like  [1b] chips [1e]  or a  [2b] side [2e]  . [SEP]	1	31	33
[CLS] the  [0b] wait [0e]  here is long for  [1b] dim sum [1e]  , but if you do n't like sharing  [3b] tables [3e]  or if the typical raucous  [2b] dim sum atmosphere [2e]  is not your gig , this is a sleek -lrb- for chinatown -rrb- alternative . [SEP]	0	2	4
[CLS] the  [0b] wait [0e]  here is long for  [1b] dim sum [1e]  , but if you do n't like sharing  [3b] tables [3e]  or if the typical raucous  [2b] dim sum atmosphere [2e]  is not your gig , this is a sleek -lrb- for chinatown -rrb- alternative . [SEP]	1	9	12
[CLS] the  [0b] wait [0e]  here is long for  [1b] dim sum [1e]  , but if you do n't like sharing  [3b] tables [3e]  or if the typical raucous  [2b] dim sum atmosphere [2e]  is not your gig , this is a sleek -lrb- for chinatown -rrb- alternative . [SEP]	1	33	37
[CLS] the  [0b] wait [0e]  here is long for  [1b] dim sum [1e]  , but if you do n't like sharing  [3b] tables [3e]  or if the typical raucous  [2b] dim sum atmosphere [2e]  is not your gig , this is a sleek -lrb- for chinatown -rrb- alternative . [SEP]	2	23	25
[CLS] this place has good potential , but needs a significant amount of work before we can justify spending that much  [0b] money [0e]  on  [1b] indian food [1e]  you can get everywhere else . [SEP]	0	21	23
[CLS] this place has good potential , but needs a significant amount of work before we can justify spending that much  [0b] money [0e]  on  [1b] indian food [1e]  you can get everywhere else . [SEP]	1	25	28
[CLS] everything is always cooked to perfection , the  [0b] service [0e]  is excellent , the  [1b] decor [1e]  cool and understated . [SEP]	2	9	11
[CLS] everything is always cooked to perfection , the  [0b] service [0e]  is excellent , the  [1b] decor [1e]  cool and understated . [SEP]	2	16	18
[CLS] the  [0b] thai food [0e]  is good . [SEP]	2	2	5
[CLS] great  [0b] selection of wine [0e]  , and  [1b] seafood [1e]  . [SEP]	2	2	6
[CLS] great  [0b] selection of wine [0e]  , and  [1b] seafood [1e]  . [SEP]	2	9	11
[CLS] acceptable  [0b] prices [0e]  . [SEP]	2	2	4
[CLS] we were seated at the  [0b] sushi bar [0e]  in front of yasuda . [SEP]	1	6	10
[CLS] as i made the title , it 's an affordable restaurant for great  [0b] taste [0e]  . [SEP]	2	15	17
[CLS] definitely not worth the  [0b] price [0e]  ! [SEP]	0	5	7
[CLS] orsay , is a very pleasnt throw back to traditional  [0b] french food [0e]  , and french  [1b] service [1e]  as well . [SEP]	2	13	16
[CLS] orsay , is a very pleasnt throw back to traditional  [0b] french food [0e]  , and french  [1b] service [1e]  as well . [SEP]	2	20	22
[CLS] it 's easy to get a  [0b] table [0e]  for a large group and you do n't get hustled out . [SEP]	2	8	10
[CLS] great  [0b] food [0e]  at reasonable  [1b] prices [1e]  . [SEP]	2	2	4
[CLS] great  [0b] food [0e]  at reasonable  [1b] prices [1e]  . [SEP]	2	7	9
[CLS]   [0b] salads [0e]  are a delicious way to begin the meal . [SEP]	2	1	4
[CLS] salads are a delicious way to begin the  [0b] meal [0e]  . [SEP]	2	10	12
[CLS] i ordered  [0b] tamarind duck [0e]  and my wife ordered  [1b] noodles with ground beef [1e]  , and we were both delighted by the way the  [2b] dishes [2e]  evoked  [3b] thai flavors [3e]  in unexpected ways . [SEP]	2	3	8
[CLS] i ordered  [0b] tamarind duck [0e]  and my wife ordered  [1b] noodles with ground beef [1e]  , and we were both delighted by the way the  [2b] dishes [2e]  evoked  [3b] thai flavors [3e]  in unexpected ways . [SEP]	2	13	18
[CLS] i ordered  [0b] tamarind duck [0e]  and my wife ordered  [1b] noodles with ground beef [1e]  , and we were both delighted by the way the  [2b] dishes [2e]  evoked  [3b] thai flavors [3e]  in unexpected ways . [SEP]	2	29	31
[CLS] i ordered  [0b] tamarind duck [0e]  and my wife ordered  [1b] noodles with ground beef [1e]  , and we were both delighted by the way the  [2b] dishes [2e]  evoked  [3b] thai flavors [3e]  in unexpected ways . [SEP]	2	34	37
[CLS] if you 've ever been along the river in weehawken you have an idea of the top of  [0b] view [0e]  the chart house has to offer . [SEP]	2	22	24
[CLS] the  [0b] prices [0e]  are about $ 9 for an  [1b] entree [1e]  for  [2b] dinner [2e]  and even less for  [3b] lunch [3e]  . [SEP]	2	2	4
[CLS] the  [0b] prices [0e]  are about $ 9 for an  [1b] entree [1e]  for  [2b] dinner [2e]  and even less for  [3b] lunch [3e]  . [SEP]	2	11	14
[CLS] the  [0b] prices [0e]  are about $ 9 for an  [1b] entree [1e]  for  [2b] dinner [2e]  and even less for  [3b] lunch [3e]  . [SEP]	1	16	18
[CLS] the  [0b] prices [0e]  are about $ 9 for an  [1b] entree [1e]  for  [2b] dinner [2e]  and even less for  [3b] lunch [3e]  . [SEP]	2	23	25
[CLS] and you ca n't beat the  [0b] prices [0e]  . [SEP]	2	9	11
[CLS] should you happen to be impressed by the  [0b] cuisine [0e]  definitely try it . [SEP]	2	9	11
[CLS] i had the  [0b] black cod with yuzu sauce [0e]  , which was wonderful . [SEP]	2	4	11
[CLS]   [0b] prices [0e]  too high for this cramped and unappealing resturant . [SEP]	0	1	3
[CLS] total hipster-wannabe attitude in an otherwise sweet  [0b] spot [0e]  . [SEP]	2	12	14
[CLS] yes , there might be a  [0b] wait [0e]  if you have no  [1b] reservations [1e]  . [SEP]	0	7	9
[CLS] yes , there might be a  [0b] wait [0e]  if you have no  [1b] reservations [1e]  . [SEP]	1	14	16
[CLS] everything , from the soft  [0b] bread [0e]  , soggy  [1b] salad [1e]  , and 50 minute  [4b] wait [4e]  time , with an incredibly rude  [2b] service [2e]  to deliver below average  [3b] food [3e]  . [SEP]	0	6	8
[CLS] everything , from the soft  [0b] bread [0e]  , soggy  [1b] salad [1e]  , and 50 minute  [4b] wait [4e]  time , with an incredibly rude  [2b] service [2e]  to deliver below average  [3b] food [3e]  . [SEP]	0	12	14
[CLS] everything , from the soft  [0b] bread [0e]  , soggy  [1b] salad [1e]  , and 50 minute  [4b] wait [4e]  time , with an incredibly rude  [2b] service [2e]  to deliver below average  [3b] food [3e]  . [SEP]	0	28	30
[CLS] everything , from the soft  [0b] bread [0e]  , soggy  [1b] salad [1e]  , and 50 minute  [4b] wait [4e]  time , with an incredibly rude  [2b] service [2e]  to deliver below average  [3b] food [3e]  . [SEP]	0	35	37
[CLS] everything , from the soft  [0b] bread [0e]  , soggy  [1b] salad [1e]  , and 50 minute  [4b] wait [4e]  time , with an incredibly rude  [2b] service [2e]  to deliver below average  [3b] food [3e]  . [SEP]	0	19	21
[CLS] the  [1b] sicilian [1e]  is my favorite it is moist not dry like most places but all their  [0b] pizza [0e]  is great ! [SEP]	2	19	21
[CLS] the  [1b] sicilian [1e]  is my favorite it is moist not dry like most places but all their  [0b] pizza [0e]  is great ! [SEP]	2	2	4
[CLS]   [0b] downstairs lounge [0e]  is always a good attraction [SEP]	2	1	4
[CLS] the  [0b] menu prices [0e]  are a bit expensive for what you get in  [1b] quality [1e]  and  [2b] portion size [2e]  . [SEP]	0	2	5
[CLS] the  [0b] menu prices [0e]  are a bit expensive for what you get in  [1b] quality [1e]  and  [2b] portion size [2e]  . [SEP]	0	15	17
[CLS] the  [0b] menu prices [0e]  are a bit expensive for what you get in  [1b] quality [1e]  and  [2b] portion size [2e]  . [SEP]	0	19	22
[CLS] the  [0b] food [0e]  was amazing , and the  [1b] service [1e]  was prompt and helpful , but not over-bearing or rushed . [SEP]	2	2	4
[CLS] the  [0b] food [0e]  was amazing , and the  [1b] service [1e]  was prompt and helpful , but not over-bearing or rushed . [SEP]	2	10	12
[CLS] -lrb-  [0b] food [0e]  was delivered by a  [1b] busboy [1e]  , not  [2b] waiter [2e]  -rrb- we got no  [3b] cheese [3e]  offered for the  [4b] pasta [4e]  , our  [5b] water and  [6b] wine [6e]  glasses [5e]  remained empty our entire  [7b] meal [7e]  , when we would have easily spent another $ 20 on wine . [SEP]	1	5	7
[CLS] -lrb-  [0b] food [0e]  was delivered by a  [1b] busboy [1e]  , not  [2b] waiter [2e]  -rrb- we got no  [3b] cheese [3e]  offered for the  [4b] pasta [4e]  , our  [5b] water and  [6b] wine [6e]  glasses [5e]  remained empty our entire  [7b] meal [7e]  , when we would have easily spent another $ 20 on wine . [SEP]	0	12	15
[CLS] -lrb-  [0b] food [0e]  was delivered by a  [1b] busboy [1e]  , not  [2b] waiter [2e]  -rrb- we got no  [3b] cheese [3e]  offered for the  [4b] pasta [4e]  , our  [5b] water and  [6b] wine [6e]  glasses [5e]  remained empty our entire  [7b] meal [7e]  , when we would have easily spent another $ 20 on wine . [SEP]	0	18	20
[CLS] -lrb-  [0b] food [0e]  was delivered by a  [1b] busboy [1e]  , not  [2b] waiter [2e]  -rrb- we got no  [3b] cheese [3e]  offered for the  [4b] pasta [4e]  , our  [5b] water and  [6b] wine [6e]  glasses [5e]  remained empty our entire  [7b] meal [7e]  , when we would have easily spent another $ 20 on wine . [SEP]	0	28	30
[CLS] -lrb-  [0b] food [0e]  was delivered by a  [1b] busboy [1e]  , not  [2b] waiter [2e]  -rrb- we got no  [3b] cheese [3e]  offered for the  [4b] pasta [4e]  , our  [5b] water and  [6b] wine [6e]  glasses [5e]  remained empty our entire  [7b] meal [7e]  , when we would have easily spent another $ 20 on wine . [SEP]	0	34	36
[CLS] -lrb-  [0b] food [0e]  was delivered by a  [1b] busboy [1e]  , not  [2b] waiter [2e]  -rrb- we got no  [3b] cheese [3e]  offered for the  [4b] pasta [4e]  , our  [5b] water and  [6b] wine [6e]  glasses [5e]  remained empty our entire  [7b] meal [7e]  , when we would have easily spent another $ 20 on wine . [SEP]	0	39	46
[CLS] -lrb-  [0b] food [0e]  was delivered by a  [1b] busboy [1e]  , not  [2b] waiter [2e]  -rrb- we got no  [3b] cheese [3e]  offered for the  [4b] pasta [4e]  , our  [5b] water and  [6b] wine [6e]  glasses [5e]  remained empty our entire  [7b] meal [7e]  , when we would have easily spent another $ 20 on wine . [SEP]	1	42	44
[CLS] -lrb-  [0b] food [0e]  was delivered by a  [1b] busboy [1e]  , not  [2b] waiter [2e]  -rrb- we got no  [3b] cheese [3e]  offered for the  [4b] pasta [4e]  , our  [5b] water and  [6b] wine [6e]  glasses [5e]  remained empty our entire  [7b] meal [7e]  , when we would have easily spent another $ 20 on wine . [SEP]	1	51	53
[CLS] the  [0b] takeout [0e]  is great too since they give high quality tupperware as well . [SEP]	2	2	5
[CLS] the  [0b] food [0e]  was not fresh , the  [1b] sauces [1e]  were bland and very oily . [SEP]	0	2	4
[CLS] the  [0b] food [0e]  was not fresh , the  [1b] sauces [1e]  were bland and very oily . [SEP]	0	10	13
[CLS] could be pricey without a  [0b] prix fixe meal [0e]  . [SEP]	0	7	12
